RepaymentID,LoanID,RepaymentDate,RepaymentAmount,RepaymentStatus,PaymentMethod
RP0024528,LOAN009426,2024-10-30,1391.93,On Time,M-Pesa
RP0024529,LOAN004581,2020-07-02,15990.09,On Time,M-Pesa
RP0024530,LOAN007747,2022-08-08,9817.04,On Time,M-Pesa
RP0024531,LOAN005778,2020-01-15,25459.54,Late,Bank Transfer
RP0024532,LOAN001621,2024-06-08,16479.7,On Time,M-Pesa
RP0024533,LOAN000974,2022-10-28,9014.62,On Time,M-Pesa
RP0024534,LOAN000803,2020-02-18,15698.94,Defaulted,M-Pesa
RP0024535,LOAN007015,2021-03-07,12219.14,On Time,M-Pesa
RP0024536,LOAN003954,2022-08-20,15541.08,Late,M-Pesa
RP0024537,LOAN002617,2024-07-14,4515.77,On Time,M-Pesa
RP0024538,LOAN002346,2021-05-15,22109.68,On Time,M-Pesa
RP0024539,LOAN009686,2022-12-29,6150.4,On Time,M-Pesa
RP0024540,LOAN007459,2022-08-09,21815.4,On Time,M-Pesa
RP0024541,LOAN006857,2021-09-23,11097.14,Late,M-Pesa
RP0024542,LOAN004944,2024-12-14,5120.37,On Time,M-Pesa
RP0024543,LOAN007763,2020-03-09,34932.65,Late,M-Pesa
RP0024544,LOAN005699,2023-03-12,60099.5,On Time,M-Pesa
RP0024545,LOAN008636,2023-09-05,1227.36,On Time,M-Pesa
RP0024546,LOAN009394,2020-12-27,12936.49,Prepaid,M-Pesa
RP0024547,LOAN001610,2020-03-26,50573.57,Late,M-Pesa
RP0024548,LOAN006248,2022-09-05,1157.82,On Time,M-Pesa
RP0024549,LOAN004439,2022-12-07,15908.47,On Time,M-Pesa
RP0024550,LOAN004374,2022-06-20,12508.82,On Time,M-Pesa
RP0024551,LOAN000449,2021-01-29,16309.32,On Time,M-Pesa
RP0024552,LOAN007621,2021-07-21,19105.47,On Time,M-Pesa
RP0024553,LOAN001818,2025-01-25,1855.91,On Time,M-Pesa
RP0024554,LOAN008832,2021-02-17,9952.37,On Time,Bank Transfer
RP0024555,LOAN005045,2022-10-21,5797.86,On Time,M-Pesa
RP0024556,LOAN007647,2023-08-31,18858.33,On Time,M-Pesa
RP0024557,LOAN007808,2021-09-30,5757.25,On Time,M-Pesa
RP0024558,LOAN007503,2020-05-20,4561.96,On Time,M-Pesa
RP0024559,LOAN004867,2019-08-26,33193.69,Prepaid,M-Pesa
RP0024560,LOAN001754,2020-06-08,9123.86,On Time,M-Pesa
RP0024561,LOAN001862,2021-09-15,45649.91,On Time,M-Pesa
RP0024562,LOAN002182,2023-04-26,5417.19,On Time,M-Pesa
RP0024563,LOAN005445,2024-04-05,16064.67,On Time,M-Pesa
RP0024564,LOAN000348,2019-07-31,4582.36,On Time,M-Pesa
RP0024565,LOAN000083,2023-10-26,6585.15,Defaulted,M-Pesa
RP0024566,LOAN005912,2024-07-13,31545.78,On Time,M-Pesa
RP0024567,LOAN006874,2020-11-05,5507.22,On Time,M-Pesa
RP0024568,LOAN008399,2019-10-10,12541.58,On Time,M-Pesa
RP0024569,LOAN002025,2021-08-25,53427.82,On Time,M-Pesa
RP0024570,LOAN000607,2022-08-16,5384.71,On Time,Bank Transfer
RP0024571,LOAN005236,2019-11-29,4839.59,Prepaid,M-Pesa
RP0024572,LOAN008558,2020-03-04,43873.41,Prepaid,M-Pesa
RP0024573,LOAN005042,2020-12-20,4773.9,Late,M-Pesa
RP0024574,LOAN000285,2022-02-06,21172.38,Prepaid,M-Pesa
RP0024575,LOAN003827,2021-06-28,3082.49,Late,M-Pesa
RP0024576,LOAN009271,2024-06-11,69210.99,On Time,M-Pesa
RP0024577,LOAN001494,2021-02-20,13857.53,On Time,M-Pesa
RP0024578,LOAN003383,2024-05-15,13915.7,Late,M-Pesa
RP0024579,LOAN004519,2024-10-23,11189.09,On Time,M-Pesa
RP0024580,LOAN005817,2020-03-22,3533.55,On Time,M-Pesa
RP0024581,LOAN005139,2025-05-31,11933.98,Defaulted,M-Pesa
RP0024582,LOAN008838,2026-12-18,7537.45,Late,M-Pesa
RP0024583,LOAN003762,2020-07-30,1386.39,Prepaid,M-Pesa
RP0024584,LOAN001571,2023-03-30,38540.18,On Time,Cash
RP0024585,LOAN003702,2021-12-07,6918.75,On Time,M-Pesa
RP0024586,LOAN000512,2023-10-03,10095.56,On Time,M-Pesa
RP0024587,LOAN002815,2023-05-18,3635.53,On Time,M-Pesa
RP0024588,LOAN007083,2021-05-01,3511.19,On Time,M-Pesa
RP0024589,LOAN006385,2022-10-23,5691.24,Prepaid,M-Pesa
RP0024590,LOAN006200,2021-02-23,3161.01,On Time,Cash
RP0024591,LOAN005412,2020-03-27,5963.82,On Time,M-Pesa
RP0024592,LOAN007157,2021-10-01,7923.7,On Time,M-Pesa
RP0024593,LOAN001551,2020-09-20,1940.92,On Time,M-Pesa
RP0024594,LOAN006949,2021-01-15,38832.75,On Time,M-Pesa
RP0024595,LOAN007350,2019-10-23,36960.1,On Time,M-Pesa
RP0024596,LOAN001745,2021-11-17,26920.09,On Time,M-Pesa
RP0024597,LOAN002685,2021-04-12,3261.48,On Time,Cash
RP0024598,LOAN008200,2022-05-27,15177.68,On Time,M-Pesa
RP0024599,LOAN005645,2024-01-20,7269.43,On Time,M-Pesa
RP0024600,LOAN004048,2023-11-14,10299.35,On Time,Bank Transfer
RP0024601,LOAN009541,2024-12-20,5215.19,On Time,M-Pesa
RP0024602,LOAN002739,2024-10-27,10174.83,On Time,M-Pesa
RP0024603,LOAN002712,2023-08-15,19159.63,On Time,M-Pesa
RP0024604,LOAN006618,2020-06-24,5183.72,On Time,M-Pesa
RP0024605,LOAN004691,2025-01-14,7722.15,On Time,M-Pesa
RP0024606,LOAN002568,2025-01-10,9371.09,On Time,M-Pesa
RP0024607,LOAN005146,2020-12-19,18300.69,On Time,Bank Transfer
RP0024608,LOAN000558,2021-02-17,10548.35,On Time,M-Pesa
RP0024609,LOAN000733,2019-10-17,7069.92,On Time,M-Pesa
RP0024610,LOAN008367,2020-07-22,49130.61,On Time,M-Pesa
RP0024611,LOAN008340,2023-05-16,4577.63,Late,Bank Transfer
RP0024612,LOAN000982,2025-09-16,4929.61,On Time,M-Pesa
RP0024613,LOAN009629,2023-06-02,32697.97,Defaulted,M-Pesa
RP0024614,LOAN008877,2025-06-21,43215.99,On Time,M-Pesa
RP0024615,LOAN007179,2020-05-12,2850.99,Prepaid,Bank Transfer
RP0024616,LOAN001537,2023-01-17,10470.66,On Time,Cash
RP0024617,LOAN002770,2025-07-28,15645.21,On Time,M-Pesa
RP0024618,LOAN001079,2023-07-03,19289.27,On Time,M-Pesa
RP0024619,LOAN009711,2024-12-21,3767.28,On Time,M-Pesa
RP0024620,LOAN009164,2021-06-29,5910.24,On Time,M-Pesa
RP0024621,LOAN006108,2024-08-28,3183.68,On Time,Bank Transfer
RP0024622,LOAN000536,2021-04-23,75025.87,On Time,M-Pesa
RP0024623,LOAN006373,2023-11-15,12909.45,On Time,M-Pesa
RP0024624,LOAN001310,2026-05-05,15117.34,On Time,Bank Transfer
RP0024625,LOAN009383,2021-06-17,4506.01,Defaulted,M-Pesa
RP0024626,LOAN000040,2024-11-29,5141.15,On Time,M-Pesa
RP0024627,LOAN006459,2020-12-20,3008.91,On Time,M-Pesa
RP0024628,LOAN008501,2022-05-21,1558.06,On Time,M-Pesa
RP0024629,LOAN004181,2021-03-06,4748.23,On Time,M-Pesa
RP0024630,LOAN004850,2023-12-01,3264.28,On Time,Bank Transfer
RP0024631,LOAN002819,2025-01-07,1825.55,Late,M-Pesa
RP0024632,LOAN005879,2022-05-06,6043.58,On Time,M-Pesa
RP0024633,LOAN000518,2025-05-06,30224.51,On Time,M-Pesa
RP0024634,LOAN006839,2022-10-21,19019.21,Late,Cash
RP0024635,LOAN002284,2021-02-27,2691.87,On Time,M-Pesa
RP0024636,LOAN001654,2025-11-14,6465.18,On Time,M-Pesa
RP0024637,LOAN000274,2020-07-05,13615.68,On Time,M-Pesa
RP0024638,LOAN005464,2022-02-20,2697.35,On Time,M-Pesa
RP0024639,LOAN003194,2027-01-09,26114.64,Late,M-Pesa
RP0024640,LOAN002799,2020-10-24,14592.61,On Time,M-Pesa
RP0024641,LOAN007714,2022-12-11,19684.98,On Time,M-Pesa
RP0024642,LOAN003272,2023-01-24,6698.18,On Time,M-Pesa
RP0024643,LOAN009503,2020-07-27,20201.61,Late,Cash
RP0024644,LOAN000606,2023-10-26,7545.75,On Time,M-Pesa
RP0024645,LOAN004476,2020-09-12,4680.49,Late,M-Pesa
RP0024646,LOAN009950,2022-04-23,34810.14,On Time,M-Pesa
RP0024647,LOAN005378,2023-12-11,1206.39,On Time,M-Pesa
RP0024648,LOAN009885,2023-01-31,4989.59,On Time,M-Pesa
RP0024649,LOAN004752,2022-03-14,35917.99,Prepaid,M-Pesa
RP0024650,LOAN009029,2024-10-11,20592.7,On Time,Bank Transfer
RP0024651,LOAN002979,2025-03-20,60386.69,On Time,Cash
RP0024652,LOAN008634,2020-07-01,2522.92,Late,M-Pesa
RP0024653,LOAN005384,2024-08-06,8591.69,On Time,Bank Transfer
RP0024654,LOAN004534,2025-10-14,16437.34,On Time,M-Pesa
RP0024655,LOAN007303,2020-05-11,8447.61,On Time,M-Pesa
RP0024656,LOAN000954,2025-04-03,50335.76,Late,M-Pesa
RP0024657,LOAN007484,2020-09-08,22787.54,On Time,M-Pesa
RP0024658,LOAN004803,2019-12-30,21760.41,On Time,M-Pesa
RP0024659,LOAN004970,2019-05-20,5402.75,On Time,M-Pesa
RP0024660,LOAN003265,2024-04-05,10623.34,On Time,M-Pesa
RP0024661,LOAN002619,2021-12-19,3341.61,Defaulted,M-Pesa
RP0024662,LOAN000483,2022-02-18,7922.38,Defaulted,Bank Transfer
RP0024663,LOAN008494,2019-09-26,5127.71,Late,M-Pesa
RP0024664,LOAN005191,2024-09-21,9901.5,On Time,Cash
RP0024665,LOAN001508,2022-06-07,818.4,On Time,M-Pesa
RP0024666,LOAN005767,2026-02-17,9600.61,On Time,M-Pesa
RP0024667,LOAN006077,2020-06-22,33253.83,On Time,M-Pesa
RP0024668,LOAN002876,2024-03-08,68856.46,On Time,M-Pesa
RP0024669,LOAN002162,2024-12-14,4244.78,On Time,M-Pesa
RP0024670,LOAN006167,2020-07-31,5670.724480348557,On Time,M-Pesa
RP0024671,LOAN008065,2026-10-08,32941.9,On Time,M-Pesa
RP0024672,LOAN001060,2021-09-11,20441.77,On Time,Cash
RP0024673,LOAN003257,2019-06-25,2744.19,On Time,M-Pesa
RP0024674,LOAN006691,2021-09-14,24082.04,On Time,M-Pesa
RP0024675,LOAN000050,2020-10-04,15039.47,Prepaid,M-Pesa
RP0024676,LOAN004975,2021-02-23,4773.53,On Time,M-Pesa
RP0024677,LOAN006965,2022-08-30,4159.52,On Time,M-Pesa
RP0024678,LOAN002294,2022-05-16,6505.66,On Time,M-Pesa
RP0024679,LOAN009940,2026-04-04,21654.91,On Time,M-Pesa
RP0024680,LOAN008362,2024-04-11,11365.59,On Time,M-Pesa
RP0024681,LOAN002206,2022-06-16,17483.19,On Time,M-Pesa
RP0024682,LOAN002813,2023-11-26,22472.94,Prepaid,M-Pesa
RP0024683,LOAN006750,2022-02-28,5213.78,Late,M-Pesa
RP0024684,LOAN009242,2020-03-28,5676.73,On Time,M-Pesa
RP0024685,LOAN004870,2024-02-23,18758.55,On Time,M-Pesa
RP0024686,LOAN005591,2024-01-03,18468.66,On Time,M-Pesa
RP0024687,LOAN001927,2025-04-24,37834.65,On Time,M-Pesa
RP0024688,LOAN004991,2025-07-31,20516.92,On Time,M-Pesa
RP0024689,LOAN004189,2023-02-28,24406.38,On Time,M-Pesa
RP0024690,LOAN000404,2021-10-12,39877.68,On Time,M-Pesa
RP0024691,LOAN000459,2024-11-30,1800.95,On Time,M-Pesa
RP0024692,LOAN000134,2025-02-12,17306.04,On Time,M-Pesa
RP0024693,LOAN004786,2020-04-19,25967.8,On Time,M-Pesa
RP0024694,LOAN007390,2024-01-31,15331.66,On Time,M-Pesa
RP0024695,LOAN007160,2021-11-09,13016.27,On Time,M-Pesa
RP0024696,LOAN007585,2026-12-01,33473.25,On Time,M-Pesa
RP0024697,LOAN002255,2024-10-29,7941.1,On Time,M-Pesa
RP0024698,LOAN005091,2023-02-12,14601.66,On Time,M-Pesa
RP0024699,LOAN004022,2026-12-15,12196.25,On Time,M-Pesa
RP0024700,LOAN007272,2024-03-03,2073.65,On Time,M-Pesa
RP0024701,LOAN005236,2019-11-29,4839.59,On Time,M-Pesa
RP0024702,LOAN007643,2020-02-27,4480.69,On Time,M-Pesa
RP0024703,LOAN007798,2022-04-14,10804.5,On Time,M-Pesa
RP0024704,LOAN001617,2024-12-05,6189.97,On Time,M-Pesa
RP0024705,LOAN008640,2021-02-27,1775.01,On Time,M-Pesa
RP0024706,LOAN007951,2023-10-28,38967.87,On Time,Bank Transfer
RP0024707,LOAN005871,2024-03-03,17107.29,On Time,M-Pesa
RP0024708,LOAN004758,2020-03-23,18945.71,On Time,M-Pesa
RP0024709,LOAN007676,2024-08-31,15062.44,On Time,M-Pesa
RP0024710,LOAN007829,2023-09-09,5204.01,On Time,M-Pesa
RP0024711,LOAN005290,2020-03-17,7180.22,On Time,M-Pesa
RP0024712,LOAN008962,2021-10-12,4524.89,On Time,M-Pesa
RP0024713,LOAN000011,2021-08-05,21860.78491469832,On Time,M-Pesa
RP0024714,LOAN003826,2020-12-26,58903.75,On Time,M-Pesa
RP0024715,LOAN000265,2020-05-24,5713.48,On Time,M-Pesa
RP0024716,LOAN001768,2019-11-06,16391.56,On Time,M-Pesa
RP0024717,LOAN001153,2022-06-21,19467.88,Late,M-Pesa
RP0024718,LOAN006277,2023-05-10,14473.38,Defaulted,M-Pesa
RP0024719,LOAN004208,2019-07-21,8929.89,On Time,M-Pesa
RP0024720,LOAN007886,2023-09-20,2916.45,Prepaid,M-Pesa
RP0024721,LOAN006974,2022-10-29,5506.36,On Time,M-Pesa
RP0024722,LOAN004578,2021-01-02,7885.76,On Time,M-Pesa
RP0024723,LOAN009827,2022-10-14,3131.95,On Time,M-Pesa
RP0024724,LOAN000358,2024-08-28,55536.98,On Time,M-Pesa
RP0024725,LOAN001187,2022-08-18,5928.18,On Time,M-Pesa
RP0024726,LOAN003776,2025-10-11,16577.66,On Time,M-Pesa
RP0024727,LOAN005231,2019-06-15,76308.24,Defaulted,M-Pesa
RP0024728,LOAN002466,2019-12-14,6134.7,On Time,M-Pesa
RP0024729,LOAN008564,2025-05-25,2597.32,On Time,M-Pesa
RP0024730,LOAN008574,2024-02-19,29618.9,On Time,M-Pesa
RP0024731,LOAN006387,2021-03-11,6475.18,On Time,M-Pesa
RP0024732,LOAN006520,2020-01-28,6265.18,Defaulted,Cash
RP0024733,LOAN008881,2023-03-30,6788.31,Defaulted,M-Pesa
RP0024734,LOAN007526,2022-02-25,3933.31,On Time,M-Pesa
RP0024735,LOAN006341,2021-03-10,8963.83,On Time,M-Pesa
RP0024736,LOAN002830,2022-01-03,16643.56,On Time,M-Pesa
RP0024737,LOAN009482,2024-05-14,8245.07,Prepaid,Bank Transfer
RP0024738,LOAN004510,2019-12-09,16872.85,On Time,M-Pesa
RP0024739,LOAN001356,2025-02-15,18739.04,On Time,M-Pesa
RP0024740,LOAN001985,2020-04-09,1914.18,On Time,M-Pesa
RP0024741,LOAN000701,2024-12-21,16454.76,Late,M-Pesa
RP0024742,LOAN003676,2022-10-09,30598.56,On Time,M-Pesa
RP0024743,LOAN005045,2023-03-20,5797.86,On Time,Cash
RP0024744,LOAN000027,2024-08-03,1556.81,On Time,M-Pesa
RP0024745,LOAN004514,2025-12-08,2412.93,Late,M-Pesa
RP0024746,LOAN002410,2020-11-11,26156.86,On Time,M-Pesa
RP0024747,LOAN007575,2022-03-14,27847.17,On Time,M-Pesa
RP0024748,LOAN001202,2021-04-03,24811.14,On Time,M-Pesa
RP0024749,LOAN002584,2023-02-02,12011.22,On Time,M-Pesa
RP0024750,LOAN004095,2025-06-11,19268.8,On Time,M-Pesa
RP0024751,LOAN001344,2025-05-10,20497.36,On Time,M-Pesa
RP0024752,LOAN008411,2023-02-12,3973.35,On Time,M-Pesa
RP0024753,LOAN007867,2021-06-11,13203.69,On Time,M-Pesa
RP0024754,LOAN004901,2019-05-22,18553.67,On Time,M-Pesa
RP0024755,LOAN004172,2023-07-25,25947.61,Defaulted,M-Pesa
RP0024756,LOAN008802,2025-07-02,16987.43,On Time,M-Pesa
RP0024757,LOAN003769,2022-12-25,4081.2,Late,M-Pesa
RP0024758,LOAN006380,2026-07-19,2039.48,On Time,M-Pesa
RP0024759,LOAN003851,2020-07-09,9608.05,On Time,M-Pesa
RP0024760,LOAN005345,2021-07-22,5529.15,Late,M-Pesa
RP0024761,LOAN008935,2024-06-12,7233.35,Prepaid,Bank Transfer
RP0024762,LOAN002270,2026-02-28,19059.41,On Time,M-Pesa
RP0024763,LOAN007062,2020-12-02,8518.36,On Time,Bank Transfer
RP0024764,LOAN008687,2023-12-29,20262.64,On Time,M-Pesa
RP0024765,LOAN003331,2024-08-08,25505.2,On Time,M-Pesa
RP0024766,LOAN008022,2023-04-10,4628.8,On Time,M-Pesa
RP0024767,LOAN009958,2025-09-06,12904.18,Defaulted,M-Pesa
RP0024768,LOAN008899,2023-01-13,9576.9,On Time,M-Pesa
RP0024769,LOAN005389,2020-07-17,56993.35,On Time,M-Pesa
RP0024770,LOAN005745,2021-12-21,13720.87,On Time,M-Pesa
RP0024771,LOAN005793,2022-06-14,21161.79,On Time,M-Pesa
RP0024772,LOAN004751,2020-08-18,47407.59,On Time,Cash
RP0024773,LOAN003700,2024-08-04,12041.88,Late,M-Pesa
RP0024774,LOAN008459,2021-07-15,5824.28,On Time,M-Pesa
RP0024775,LOAN003422,2020-12-17,3565.87,On Time,M-Pesa
RP0024776,LOAN006333,2020-12-09,19918.21,On Time,Cash
RP0024777,LOAN002627,2024-11-15,4234.18,On Time,M-Pesa
RP0024778,LOAN002352,2024-08-18,2385.58,On Time,M-Pesa
RP0024779,LOAN002555,2019-11-09,4717.83,On Time,M-Pesa
RP0024780,LOAN009985,2021-12-22,23747.16,On Time,M-Pesa
RP0024781,LOAN001942,2020-06-23,65099.08,On Time,M-Pesa
RP0024782,LOAN006238,2020-06-28,10310.53,On Time,M-Pesa
RP0024783,LOAN001194,2025-02-20,6606.28,Late,M-Pesa
RP0024784,LOAN009248,2025-03-28,9908.3,Defaulted,Bank Transfer
RP0024785,LOAN002022,2024-04-14,2438.76,Defaulted,M-Pesa
RP0024786,LOAN007074,2021-03-14,15248.68,On Time,M-Pesa
RP0024787,LOAN006027,2025-03-21,24502.45,On Time,M-Pesa
RP0024788,LOAN002286,2022-04-04,6575.13,On Time,M-Pesa
RP0024789,LOAN001672,2026-08-19,4726.11,On Time,M-Pesa
RP0024790,LOAN008655,2024-03-01,12597.71,On Time,M-Pesa
RP0024791,LOAN001166,2023-11-01,22349.71,On Time,M-Pesa
RP0024792,LOAN005158,2020-02-14,8835.79,On Time,M-Pesa
RP0024793,LOAN008558,2020-01-04,43873.41,Defaulted,M-Pesa
RP0024794,LOAN001214,2021-10-15,3140.53,On Time,M-Pesa
RP0024795,LOAN006898,2025-05-28,23287.81,On Time,M-Pesa
RP0024796,LOAN008049,2024-05-17,3241.42,On Time,M-Pesa
RP0024797,LOAN002461,2022-09-08,13850.64,On Time,M-Pesa
RP0024798,LOAN004372,2019-12-17,16822.35,On Time,M-Pesa
RP0024799,LOAN000301,2022-06-13,15189.48,On Time,M-Pesa
RP0024800,LOAN006525,2021-04-26,3985.78,On Time,M-Pesa
RP0024801,LOAN001642,2024-04-29,25887.34,On Time,M-Pesa
RP0024802,LOAN005707,2025-02-22,1354.07,Prepaid,M-Pesa
RP0024803,LOAN008418,2019-10-18,17825.82,On Time,M-Pesa
RP0024804,LOAN003103,2025-11-03,5499.73,On Time,Cash
RP0024805,LOAN001885,2020-05-01,7792.15,Defaulted,M-Pesa
RP0024806,LOAN002552,2024-06-04,17146.81,On Time,M-Pesa
RP0024807,LOAN000715,2023-03-03,85974.26,Defaulted,M-Pesa
RP0024808,LOAN006658,2027-07-19,14938.11,On Time,M-Pesa
RP0024809,LOAN008745,2023-08-26,30605.94,On Time,M-Pesa
RP0024810,LOAN002178,2019-03-02,4605.98,On Time,M-Pesa
RP0024811,LOAN003784,2024-04-07,1202.552871315835,On Time,M-Pesa
RP0024812,LOAN002593,2025-11-01,26612.17,Late,M-Pesa
RP0024813,LOAN003865,2019-06-27,18595.46,On Time,M-Pesa
RP0024814,LOAN000385,2023-05-23,8250.61,On Time,M-Pesa
RP0024815,LOAN001114,2023-09-01,2314.57,On Time,M-Pesa
RP0024816,LOAN007534,2027-03-14,27027.16,Late,M-Pesa
RP0024817,LOAN002453,2023-10-11,13916.02,On Time,Bank Transfer
RP0024818,LOAN003799,2024-01-17,26189.64,On Time,M-Pesa
RP0024819,LOAN007476,2023-02-09,11664.11,Late,M-Pesa
RP0024820,LOAN007228,2023-03-29,6396.1,On Time,M-Pesa
RP0024821,LOAN009776,2022-01-24,26965.67,On Time,M-Pesa
RP0024822,LOAN008056,2023-02-16,21794.8,On Time,M-Pesa
RP0024823,LOAN008219,2021-11-17,13276.0,Defaulted,M-Pesa
RP0024824,LOAN000910,2020-09-29,1904.19,On Time,M-Pesa
RP0024825,LOAN009491,2022-05-07,5150.59,Late,M-Pesa
RP0024826,LOAN003457,2021-07-22,12305.32,On Time,M-Pesa
RP0024827,LOAN007486,2025-08-14,1807.95,On Time,Bank Transfer
RP0024828,LOAN000029,2028-10-15,7106.63,Prepaid,M-Pesa
RP0024829,LOAN006312,2021-01-07,15456.87,Late,M-Pesa
RP0024830,LOAN004359,2021-05-10,20180.49,On Time,M-Pesa
RP0024831,LOAN003156,2022-08-08,38666.57,On Time,M-Pesa
RP0024832,LOAN009900,2022-05-05,9923.67,On Time,M-Pesa
RP0024833,LOAN007165,2023-05-06,15005.07,On Time,M-Pesa
RP0024834,LOAN003981,2020-01-31,25990.08,Late,M-Pesa
RP0024835,LOAN004808,2022-02-21,10780.06,On Time,M-Pesa
RP0024836,LOAN005471,2022-08-07,16899.7,On Time,M-Pesa
RP0024837,LOAN008081,2024-01-10,4037.06,On Time,M-Pesa
RP0024838,LOAN004690,2024-11-21,6152.03,On Time,M-Pesa
RP0024839,LOAN005765,2028-03-23,11639.01,On Time,M-Pesa
RP0024840,LOAN005897,2021-02-23,781.47,On Time,M-Pesa
RP0024841,LOAN007801,2020-12-14,4827.4,On Time,M-Pesa
RP0024842,LOAN000069,2019-06-13,8574.62,On Time,M-Pesa
RP0024843,LOAN001439,2020-01-27,9936.55,On Time,M-Pesa
RP0024844,LOAN009067,2021-01-13,38618.53,Prepaid,M-Pesa
RP0024845,LOAN004782,2021-10-24,6687.67,On Time,M-Pesa
RP0024846,LOAN006275,2024-08-10,18329.88,Prepaid,M-Pesa
RP0024847,LOAN009490,2024-02-07,10146.08,On Time,M-Pesa
RP0024848,LOAN004535,2024-01-27,1653.89,Late,M-Pesa
RP0024849,LOAN006163,2024-09-11,4545.77,On Time,M-Pesa
RP0024850,LOAN004861,2020-03-11,2671.58,On Time,M-Pesa
RP0024851,LOAN004435,2025-12-20,13263.32,Late,M-Pesa
RP0024852,LOAN002706,2025-11-22,5324.66,On Time,M-Pesa
RP0024853,LOAN008637,2024-10-15,25848.71,On Time,M-Pesa
RP0024854,LOAN009000,2025-01-18,6334.26,On Time,M-Pesa
RP0024855,LOAN006772,2021-04-28,24693.35,On Time,M-Pesa
RP0024856,LOAN001530,2021-11-08,2346.18,Late,M-Pesa
RP0024857,LOAN003005,2022-12-06,21782.36,On Time,M-Pesa
RP0024858,LOAN005676,2019-04-07,27713.01,On Time,M-Pesa
RP0024859,LOAN004262,2025-03-31,5169.22,On Time,Cash
RP0024860,LOAN004227,2022-09-08,11320.6,Defaulted,M-Pesa
RP0024861,LOAN008783,2023-01-08,49009.64,On Time,M-Pesa
RP0024862,LOAN003364,2024-08-20,21277.58,On Time,M-Pesa
RP0024863,LOAN000742,2025-03-16,26606.86,On Time,M-Pesa
RP0024864,LOAN007549,2020-12-31,3120.49,On Time,M-Pesa
RP0024865,LOAN002627,2024-06-18,4234.18,Prepaid,Cash
RP0024866,LOAN009124,2023-12-11,5933.61,On Time,M-Pesa
RP0024867,LOAN005957,2021-05-24,16566.81,On Time,M-Pesa
RP0024868,LOAN000807,2021-11-20,12844.71,On Time,Cash
RP0024869,LOAN006012,2024-01-24,7053.8,On Time,M-Pesa
RP0024870,LOAN007038,2020-04-21,1946.8,Prepaid,M-Pesa
RP0024871,LOAN007313,2025-01-30,3402.46,On Time,M-Pesa
RP0024872,LOAN008038,2021-04-18,3122.27,On Time,M-Pesa
RP0024873,LOAN009485,2022-08-14,4222.13,Late,Bank Transfer
RP0024874,LOAN004552,2020-09-06,7081.39,On Time,M-Pesa
RP0024875,LOAN001848,2024-07-23,2392.7,On Time,M-Pesa
RP0024876,LOAN005161,2024-09-16,16979.21,On Time,M-Pesa
RP0024877,LOAN000435,2024-07-26,5000.15,On Time,M-Pesa
RP0024878,LOAN001357,2020-07-11,7664.21,On Time,M-Pesa
RP0024879,LOAN001297,2020-04-01,27210.74,On Time,M-Pesa
RP0024880,LOAN003147,2024-09-28,19520.5,On Time,M-Pesa
RP0024881,LOAN008765,2020-01-29,5593.28,On Time,M-Pesa
RP0024882,LOAN004336,2021-10-24,6755.08,Defaulted,M-Pesa
RP0024883,LOAN009721,2023-04-01,59794.91,Late,M-Pesa
RP0024884,LOAN005994,2021-02-17,2092.71,On Time,M-Pesa
RP0024885,LOAN003852,2022-05-03,25935.55,On Time,M-Pesa
RP0024886,LOAN003112,2024-01-25,2474.84,On Time,M-Pesa
RP0024887,LOAN008745,2023-03-29,30605.94,On Time,M-Pesa
RP0024888,LOAN005243,2020-05-23,7840.29,Defaulted,M-Pesa
RP0024889,LOAN009655,2024-11-13,13166.14,Prepaid,M-Pesa
RP0024890,LOAN004940,2025-07-13,12324.81,On Time,M-Pesa
RP0024891,LOAN009887,2021-12-01,13118.23,On Time,M-Pesa
RP0024892,LOAN004559,2021-04-21,4768.9,On Time,Bank Transfer
RP0024893,LOAN006030,2021-07-20,3798.95,On Time,M-Pesa
RP0024894,LOAN000314,2021-02-05,49079.16,On Time,Bank Transfer
RP0024895,LOAN007049,2022-11-01,34728.17,On Time,M-Pesa
RP0024896,LOAN009171,2023-12-01,15125.35,On Time,M-Pesa
RP0024897,LOAN004567,2019-11-04,3667.89,On Time,M-Pesa
RP0024898,LOAN005484,2023-12-30,16085.88,On Time,M-Pesa
RP0024899,LOAN008479,2027-09-22,1320.91,On Time,M-Pesa
RP0024900,LOAN008363,2023-05-20,6298.01,On Time,M-Pesa
RP0024901,LOAN002835,2020-10-22,2229.58,On Time,M-Pesa
RP0024902,LOAN006180,2024-05-17,14762.33,On Time,M-Pesa
RP0024903,LOAN003420,2024-01-19,28042.67,On Time,M-Pesa
RP0024904,LOAN009561,2020-08-13,13532.23,On Time,M-Pesa
RP0024905,LOAN008430,2024-09-14,17282.5,On Time,M-Pesa
RP0024906,LOAN005993,2022-07-10,15159.7,On Time,Bank Transfer
RP0024907,LOAN004565,2020-11-30,14270.43,On Time,M-Pesa
RP0024908,LOAN006818,2025-09-11,9493.69,On Time,M-Pesa
RP0024909,LOAN007992,2027-01-30,21295.55,On Time,M-Pesa
RP0024910,LOAN004306,2022-12-13,19321.49,On Time,M-Pesa
RP0024911,LOAN001974,2024-01-24,11970.64,On Time,M-Pesa
RP0024912,LOAN002736,2021-04-27,14431.06,On Time,M-Pesa
RP0024913,LOAN002438,2022-07-24,2417.36,On Time,M-Pesa
