CustomerID,Age,Gender,MonthlyIncome,EmploymentStatus,Location
CUST03119,32,Male,78564,Self-employed,Urban
CUST03120,65,Male,20829,Employed,Urban
CUST03121,63,Female,39903,Employed,Rural
CUST03122,57,Male,196342,Self-employed,Rural
CUST03123,35,Male,96328,Unemployed,Rural
CUST03124,59,Male,74392,Unemployed,Urban
CUST03125,37,Female,128087,Employed,Urban
CUST03126,23,Male,94288,Self-employed,Urban
CUST03127,29,Male,31540,Self-employed,Rural
CUST03128,19,Male,42293,Self-employed,Rural
CUST03129,24,Female,176213,Employed,Rural
CUST03130,33,Male,32803,Employed,Rural
CUST03131,20,Male,33888,Employed,Urban
CUST03132,62,Male,33234,Employed,Urban
CUST03133,20,Female,51225,Self-employed,Urban
CUST03134,44,Female,171310,Unemployed,Rural
CUST03135,60,Female,33043,Self-employed,Urban
CUST03136,57,Female,36163,Employed,Urban
CUST03137,55,Male,52844,Self-employed,Urban
CUST03138,50,Female,27347,Employed,Urban
CUST03139,45,Male,39117,Self-employed,Rural
CUST03140,18,Male,186340,Self-employed,Urban
CUST03141,25,Male,23996,Employed,Rural
CUST03142,54,Male,47246,Employed,Urban
CUST03143,49,Female,92458,Employed,Urban
CUST03144,65,Male,1688,Employed,Urban
CUST03145,60,Female,147055,Self-employed,Rural
CUST03146,54,Male,38831,Employed,Urban
CUST03147,21,Male,37251,Employed,Urban
CUST03148,47,Female,32504,Employed,Urban
CUST03149,23,Female,26952,Self-employed,Urban
CUST03150,63,Female,77584,Employed,Urban
CUST03151,36,Male,94484,Employed,Urban
CUST03152,49,Male,138852,Self-employed,Rural
CUST03153,26,Female,33219,Employed,Rural
CUST03154,29,Female,92972,Employed,Urban
CUST03155,28,Male,44815,Self-employed,Rural
CUST03156,63,Female,98865,Employed,Rural
CUST03157,33,Female,74623,Self-employed,Rural
CUST03158,18,Female,24049,Employed,Urban
CUST03159,62,Female,23457,Employed,Urban
CUST03160,38,Female,47855,Employed,Rural
CUST03161,47,Male,39612,Self-employed,Rural
CUST03162,30,Male,150400,Employed,Urban
CUST03163,51,Female,37551,Employed,Urban
CUST03164,21,Male,3490,Employed,Urban
CUST03165,45,Male,35470,Employed,Urban
CUST03166,55,Male,98957,Self-employed,Urban
CUST03167,48,Male,33162,Unemployed,Urban
CUST03168,44,Female,38281,Self-employed,Urban
CUST03169,22,Female,31728,Employed,Urban
CUST03170,42,Male,95680,Employed,Urban
CUST03171,20,Male,25955,Self-employed,Urban
CUST03172,50,Female,60162,Unemployed,Urban
CUST03173,21,Female,49272,Employed,Urban
CUST03174,42,Female,22720,Employed,Urban
CUST03175,37,Male,30573,Employed,Urban
CUST03176,51,Male,18327,Employed,Urban
CUST03177,43,Male,31338,Employed,Urban
CUST03178,22,Female,42296,Unemployed,Urban
CUST03179,52,Female,61675,Employed,Urban
CUST03180,45,Female,14371,Employed,Rural
CUST03181,46,Male,39209,Employed,Urban
CUST03182,26,Female,63936,Unemployed,Rural
CUST03183,55,Female,30019,Employed,Urban
CUST03184,23,Male,91182,Employed,Rural
CUST03185,36,Male,51746,Employed,Urban
CUST03186,61,Male,36913,Employed,Urban
CUST03187,28,Male,72768,Self-employed,Urban
CUST03188,19,Male,28325,Employed,Rural
CUST03189,64,Male,31995,Employed,Urban
CUST03190,61,Male,24486,Self-employed,Rural
CUST03191,61,Male,36485,Employed,Urban
CUST03192,26,Male,34328,Employed,Rural
CUST03193,38,Female,40107,Unemployed,Rural
CUST03194,41,Male,39112,Employed,Rural
CUST03195,51,Female,38929,Self-employed,Rural
CUST03196,39,Male,18942,Self-employed,Urban
CUST03197,20,Female,11233,Unemployed,Urban
CUST03198,29,Male,46576,Employed,Urban
CUST03199,45,Female,37332,Employed,Urban
CUST03200,47,Male,29760,Employed,Urban
CUST03201,43,Female,35702,Employed,Urban
CUST03202,65,Male,71320,Employed,Rural
CUST03203,38,Female,68437,Unemployed,Urban
CUST03204,45,Male,47581,Self-employed,Urban
CUST03205,43,Male,50193,Employed,Urban
CUST03206,50,Male,45317,Employed,Rural
CUST03207,38,Female,19343,Employed,Urban
CUST03208,52,Female,129144,Self-employed,Urban
CUST03209,51,Female,46839,Employed,Rural
CUST03210,58,Male,157326,Employed,Urban
CUST03211,64,Male,31612,Unemployed,Rural
CUST03212,35,Female,39307,Employed,Rural
CUST03213,28,Male,47830,Self-employed,Urban
CUST03214,40,Female,39623,Employed,Rural
CUST03215,65,Female,8229,Self-employed,Rural
CUST03216,39,Female,46274,Employed,Urban
CUST03217,34,Male,87334,Employed,Urban
CUST03218,22,Male,26595,Unemployed,Urban
CUST03219,61,Male,48602,Self-employed,Rural
CUST03220,28,Female,25609,Employed,Urban
CUST03221,47,Male,87876,Employed,Rural
CUST03222,32,Male,21783,Employed,Urban
CUST03223,44,Male,30158,Self-employed,Rural
CUST03224,52,Male,190214,Employed,Urban
CUST03225,50,Female,42214,Self-employed,Urban
CUST03226,37,Female,25831,Employed,Urban
CUST03227,33,Male,82809,Employed,Rural
CUST03228,51,Male,93954,Self-employed,Urban
CUST03229,19,Female,47794,Employed,Rural
CUST03230,52,Male,42593,Self-employed,Urban
CUST03231,57,Female,78864,Employed,Rural
CUST03232,45,Female,31561,Employed,Rural
CUST03233,64,Male,159893,Employed,Urban
CUST03234,56,Male,29868,Employed,Rural
CUST03235,23,Female,23689,Employed,Urban
CUST03236,26,Male,7595,Employed,Rural
CUST03237,37,Male,64687,Self-employed,Urban
CUST03238,18,Male,70381,Employed,Urban
CUST03239,25,Male,83093,Employed,Rural
CUST03240,40,Female,189125,Employed,Rural
CUST03241,20,Female,21120,Employed,Urban
CUST03242,21,Female,16491,Employed,Rural
CUST03243,42,Male,93638,Employed,Urban
CUST03244,64,Male,89062,Employed,Rural
CUST03245,55,Female,55193,Employed,Urban
CUST03246,32,Male,73608,Employed,Urban
CUST03247,38,Female,35213,Self-employed,Urban
CUST03248,52,Male,44910,Self-employed,Rural
CUST03249,63,Female,179766,Employed,Urban
CUST03250,31,Male,38423,Unemployed,Rural
CUST03251,53,Male,37187,Employed,Rural
CUST03252,29,Male,60040,Employed,Urban
CUST03253,34,Male,20766,Self-employed,Urban
CUST03254,56,Male,79949,Self-employed,Urban
CUST03255,26,Female,13696,Unemployed,Urban
CUST03256,52,Female,53527,Unemployed,Urban
CUST03257,30,Female,61021,Employed,Rural
CUST03258,32,Female,37872,Unemployed,Urban
CUST03259,35,Male,24129,Unemployed,Rural
CUST03260,50,Male,31758,Employed,Urban
CUST03261,23,Male,38757,Unemployed,Urban
CUST03262,44,Female,45412,Employed,Urban
CUST03263,40,Male,39693,Self-employed,Rural
CUST03264,44,Female,43218,Employed,Urban
CUST03265,51,Male,14312,Employed,Rural
CUST03266,63,Female,42119,Employed,Urban
CUST03267,55,Female,61804,Employed,Rural
CUST03268,31,Male,13777,Self-employed,Rural
CUST03269,53,Male,60983,Employed,Rural
CUST03270,25,Female,79999,Employed,Urban
CUST03271,52,Male,80557,Employed,Urban
CUST03272,36,Male,89758,Self-employed,Rural
CUST03273,47,Female,48788,Self-employed,Urban
CUST03274,31,Male,81950,Self-employed,Rural
CUST03275,37,Female,23983,Self-employed,Rural
CUST03276,42,Female,53768,Employed,Urban
CUST03277,57,Male,51504,Employed,Urban
CUST03278,41,Male,2450,Employed,Urban
CUST03279,31,Male,31236,Unemployed,Urban
CUST03280,43,Female,38417,Self-employed,Rural
CUST03281,55,Male,58002,Employed,Rural
CUST03282,40,Female,29891,Employed,Urban
CUST03283,39,Male,26019,Employed,Rural
CUST03284,65,Male,33898,Self-employed,Urban
CUST03285,36,Male,30472,Employed,Urban
CUST03286,63,Male,180800,Self-employed,Urban
CUST03287,20,Male,67691,Employed,Rural
CUST03288,59,Male,30719,Employed,Rural
CUST03289,36,Male,975,Self-employed,Urban
CUST03290,26,Male,30248,Employed,Urban
CUST03291,45,Male,33002,Unemployed,Urban
CUST03292,37,Female,96981,Employed,Rural
CUST03293,62,Male,30618,Employed,Urban
CUST03294,24,Male,48250,Employed,Urban
CUST03295,31,Female,93388,Self-employed,Rural
CUST03296,26,Male,121323,Self-employed,Urban
CUST03297,36,Female,23733,Employed,Urban
CUST03298,64,Male,8551,Employed,Urban
CUST03299,31,Male,22223,Employed,Rural
CUST03300,55,Female,66868,Employed,Rural
CUST03301,53,Male,199732,Employed,Urban
CUST03302,57,Female,2080,Employed,Urban
CUST03303,34,Male,13776,Employed,Urban
CUST03304,47,Female,50695,Employed,Urban
CUST03305,26,Female,82969,Employed,Urban
CUST03306,50,Male,177585,Employed,Urban
CUST03307,42,Female,45774,Employed,Urban
CUST03308,31,Male,45843,Employed,Rural
CUST03309,28,Female,35628,Self-employed,Urban
CUST03310,52,Male,47546,Employed,Rural
CUST03311,58,Female,28265,Employed,Urban
CUST03312,31,Male,44671,Employed,Urban
CUST03313,47,Male,12460,Self-employed,Urban
CUST03314,58,Female,53477,Employed,Urban
CUST03315,21,Female,22202,Unemployed,Rural
CUST03316,21,Male,98310,Employed,Rural
CUST03317,45,Male,43874,Employed,Urban
CUST03318,25,Male,97392,Employed,Rural
CUST03319,19,Male,28449,Employed,Rural
CUST03320,58,Male,61850,Employed,Urban
CUST03321,63,Female,6317,Employed,Urban
CUST03322,39,Male,40809,Employed,Urban
CUST03323,58,Female,55350,Employed,Rural
CUST03324,33,Female,22806,Employed,Urban
CUST03325,46,Male,27163,Employed,Urban
CUST03326,65,Male,78832,Employed,Urban
CUST03327,47,Male,50185,Self-employed,Urban
CUST03328,29,Male,8070,Employed,Rural
CUST03329,52,Female,44718,Employed,Urban
CUST03330,28,Male,31545,Employed,Urban
CUST03331,63,Female,43434,Employed,Rural
CUST03332,38,Male,125215,Employed,Urban
CUST03333,38,Male,48325,Employed,Urban
CUST03334,22,Male,38458,Employed,Rural
CUST03335,65,Male,116006,Unemployed,Rural
CUST03336,37,Male,48544,Employed,Urban
CUST03337,54,Male,82969,Employed,Urban
CUST03338,20,Female,31284,Self-employed,Rural
CUST03339,61,Female,25710,Employed,Urban
CUST03340,50,Male,39549,Self-employed,Rural
CUST03341,26,Male,15698,Employed,Rural
CUST03342,26,Male,22102,Employed,Urban
CUST03343,21,Male,29102,Self-employed,Rural
CUST03344,52,Male,1571,Unemployed,Urban
CUST03345,34,Male,25125,Self-employed,Rural
CUST03346,51,Male,48024,Employed,Rural
CUST03347,41,Male,26697,Employed,Urban
CUST03348,49,Male,41553,Employed,Urban
CUST03349,18,Male,68543,Self-employed,Urban
CUST03350,25,Female,48901,Employed,Urban
CUST03351,62,Male,34034,Employed,Urban
CUST03352,40,Male,77120,Self-employed,Rural
CUST03353,64,Male,21329,Self-employed,Urban
CUST03354,57,Female,91420,Employed,Urban
CUST03355,29,Female,75382,Self-employed,Rural
CUST03356,29,Female,3699,Employed,Urban
CUST03357,63,Male,6027,Employed,Rural
CUST03358,64,Male,151425,Employed,Urban
CUST03359,32,Female,44634,Employed,Urban
CUST03360,58,Male,60667,Self-employed,Urban
CUST03361,36,Male,24823,Self-employed,Rural
CUST03362,43,Female,29347,Employed,Urban
CUST03363,46,Male,43459,Self-employed,Urban
CUST03364,39,Male,36881,Employed,Urban
CUST03365,57,Male,26959,Employed,Rural
CUST03366,38,Male,79581,Employed,Urban
CUST03367,55,Male,146384,Self-employed,Rural
CUST03368,37,Female,56210,Employed,Rural
CUST03369,46,Female,32517,Employed,Urban
CUST03370,21,Male,62620,Employed,Urban
CUST03371,24,Female,86744,Employed,Urban
CUST03372,45,Male,188340,Self-employed,Urban
CUST03373,45,Male,37991,Employed,Urban
CUST03374,21,Female,58912,Employed,Urban
CUST03375,39,Female,37658,Unemployed,Urban
CUST03376,29,Female,32059,Employed,Urban
CUST03377,62,Female,198994,Self-employed,Urban
CUST03378,20,Female,12344,Employed,Urban
CUST03379,39,Female,23437,Employed,Rural
CUST03380,61,Male,52355,Self-employed,Urban
CUST03381,19,Female,749,Employed,Urban
CUST03382,41,Female,69435,Self-employed,Urban
CUST03383,51,Female,95733,Employed,Urban
CUST03384,44,Male,19948,Employed,Urban
CUST03385,58,Male,32847,Self-employed,Urban
CUST03386,18,Male,88526,Employed,Urban
CUST03387,25,Male,38088,Employed,Rural
CUST03388,40,Female,165377,Self-employed,Rural
CUST03389,55,Male,94405,Self-employed,Urban
CUST03390,23,Male,26074,Employed,Rural
CUST03391,39,Female,13378,Self-employed,Urban
CUST03392,42,Male,151529,Unemployed,Urban
CUST03393,35,Male,44403,Employed,Urban
CUST03394,34,Male,14529,Employed,Urban
CUST03395,29,Female,88042,Employed,Urban
CUST03396,23,Male,96775,Self-employed,Rural
CUST03397,43,Female,89177,Self-employed,Urban
CUST03398,44,Male,38599,Self-employed,Urban
CUST03399,25,Male,89056,Unemployed,Urban
CUST03400,36,Male,72713,Employed,Urban
CUST03401,59,Female,50885,Employed,Urban
CUST03402,18,Male,133632,Employed,Urban
CUST03403,46,Male,26917,Employed,Urban
CUST03404,62,Male,61686,Self-employed,Urban
CUST03405,52,Female,168590,Self-employed,Urban
CUST03406,57,Male,28977,Employed,Urban
CUST03407,31,Female,16199,Employed,Urban
CUST03408,52,Female,58536,Self-employed,Urban
CUST03409,65,Male,35070,Employed,Urban
CUST03410,62,Male,16937,Employed,Urban
CUST03411,37,Male,41500,Employed,Urban
CUST03412,30,Male,27683,Employed,Urban
CUST03413,55,Male,37171,Unemployed,Rural
CUST03414,63,Male,30011,Employed,Urban
CUST03415,25,Male,148039,Self-employed,Rural
CUST03416,60,Male,58896,Employed,Urban
CUST03417,37,Male,79799,Employed,Rural
CUST03418,50,Male,14582,Employed,Rural
CUST03419,43,Female,89958,Employed,Rural
CUST03420,56,Female,91912,Employed,Rural
CUST03421,38,Female,50814,Employed,Urban
CUST03422,59,Male,29740,Employed,Urban
CUST03423,60,Male,44719,Self-employed,Urban
CUST03424,58,Male,85545,Employed,Urban
CUST03425,26,Male,70150,Employed,Rural
CUST03426,41,Male,54958,Self-employed,Urban
CUST03427,54,Female,23825,Employed,Rural
CUST03428,58,Male,37600,Unemployed,Urban
CUST03429,34,Male,64800,Unemployed,Urban
CUST03430,41,Female,9999,Self-employed,Rural
CUST03431,38,Male,70854,Self-employed,Urban
CUST03432,56,Male,192851,Employed,Urban
CUST03433,58,Male,89540,Employed,Urban
CUST03434,56,Male,29481,Self-employed,Rural
CUST03435,30,Female,35737,Employed,Rural
CUST03436,28,Male,67246,Employed,Rural
CUST03437,63,Male,72601,Self-employed,Urban
CUST03438,36,Female,30677,Self-employed,Urban
CUST03439,28,Female,49552,Employed,Urban
CUST03440,30,Female,42322,Employed,Urban
CUST03441,63,Female,52355,Employed,Urban
CUST03442,62,Male,59157,Self-employed,Urban
CUST03443,18,Male,191450,Employed,Urban
CUST03444,57,Male,20524,Unemployed,Urban
CUST03445,61,Male,50561,Self-employed,Urban
CUST03446,36,Female,28167,Employed,Urban
CUST03447,29,Female,36184,Employed,Urban
CUST03448,25,Male,74497,Employed,Urban
CUST03449,25,Male,43800,Unemployed,Urban
CUST03450,62,Male,48278,Employed,Rural
CUST03451,29,Female,87432,Self-employed,Urban
CUST03452,65,Male,21205,Employed,Rural
CUST03453,50,Female,12039,Employed,Urban
CUST03454,62,Female,32393,Unemployed,Urban
CUST03455,43,Female,22238,Employed,Urban
CUST03456,56,Female,117544,Self-employed,Urban
CUST03457,45,Female,32987,Employed,Urban
CUST03458,22,Male,55239,Self-employed,Urban
CUST03459,25,Male,32017,Self-employed,Rural
CUST03460,42,Male,43358,Self-employed,Urban
CUST03461,44,Male,36455,Employed,Urban
CUST03462,63,Female,67138,Employed,Urban
CUST03463,40,Male,43682,Employed,Urban
CUST03464,47,Female,72984,Employed,Rural
CUST03465,62,Male,48428,Self-employed,Urban
CUST03466,64,Male,109096,Employed,Urban
CUST03467,40,Female,97582,Employed,Urban
CUST03468,64,Male,74536,Self-employed,Urban
CUST03469,37,Male,96059,Self-employed,Urban
CUST03470,35,Male,52621,Unemployed,Urban
CUST03471,35,Female,85958,Employed,Rural
CUST03472,19,Male,23948,Employed,Urban
CUST03473,21,Male,1287,Employed,Urban
CUST03474,47,Male,73902,Employed,Rural
CUST03475,50,Female,43420,Employed,Urban
CUST03476,53,Female,34590,Unemployed,Urban
CUST03477,35,Male,41164,Employed,Rural
CUST03478,54,Male,35668,Employed,Urban
CUST03479,36,Female,51772,Employed,Urban
CUST03480,64,Male,6200,Employed,Urban
CUST03481,45,Male,158293,Employed,Rural
CUST03482,57,Male,181298,Employed,Urban
CUST03483,37,Female,107213,Employed,Rural
CUST03484,50,Male,34941,Employed,Urban
CUST03485,29,Male,22416,Employed,Urban
CUST03486,32,Female,115964,Self-employed,Urban
CUST03487,58,Female,126855,Employed,Urban
CUST03488,56,Male,67968,Employed,Rural
CUST03489,19,Male,21046,Unemployed,Rural
CUST03490,46,Female,34909,Employed,Urban
CUST03491,58,Female,63578,Employed,Urban
CUST03492,27,Female,43368,Self-employed,Urban
CUST03493,19,Male,78599,Employed,Urban
CUST03494,28,Male,55719,Self-employed,Urban
CUST03495,30,Female,65960,Unemployed,Rural
CUST03496,27,Female,43606,Employed,Urban
CUST03497,31,Male,37560,Self-employed,Urban
CUST03498,35,Male,115624,Employed,Rural
CUST03499,26,Female,89179,Employed,Urban
CUST03500,56,Male,90842,Self-employed,Rural
CUST03501,45,Male,60352,Unemployed,Rural
CUST03502,20,Male,80885,Self-employed,Urban
CUST03503,37,Male,65003,Employed,Urban
CUST03504,23,Male,29223,Employed,Urban
CUST03505,44,Female,39672,Employed,Rural
CUST03506,19,Male,32718,Employed,Urban
CUST03507,46,Male,1315,Unemployed,Rural
CUST03508,55,Male,37276,Employed,Urban
CUST03509,20,Male,41553,Employed,Urban
CUST03510,33,Male,74682,Employed,Rural
CUST03511,47,Male,39464,Employed,Urban
CUST03512,57,Female,28936,Self-employed,Rural
CUST03513,19,Male,33767,Employed,Urban
CUST03514,34,Male,56466,Self-employed,Urban
CUST03515,58,Male,15185,Employed,Urban
CUST03516,29,Male,45197,Employed,Rural
CUST03517,52,Female,25090,Self-employed,Rural
CUST03518,60,Male,54240,Employed,Rural
CUST03519,18,Female,131459,Employed,Urban
CUST03520,62,Male,190932,Self-employed,Urban
CUST03521,32,Female,36795,Employed,Urban
CUST03522,43,Male,74689,Employed,Urban
CUST03523,54,Female,34910,Self-employed,Rural
CUST03524,38,Male,22446,Unemployed,Rural
CUST03525,48,Male,23346,Employed,Urban
CUST03526,42,Female,12411,Self-employed,Rural
CUST03527,40,Female,99237,Employed,Rural
CUST03528,41,Male,27749,Employed,Rural
CUST03529,55,Male,24142,Employed,Urban
CUST03530,45,Male,36070,Unemployed,Rural
CUST03531,38,Female,34187,Employed,Urban
CUST03532,60,Male,57087,Employed,Urban
CUST03533,35,Male,73752,Employed,Urban
CUST03534,53,Female,65635,Unemployed,Urban
CUST03535,52,Female,46148,Employed,Urban
CUST03536,62,Female,15807,Employed,Urban
CUST03537,26,Female,30197,Self-employed,Rural
CUST03538,55,Female,145039,Self-employed,Urban
CUST03539,47,Male,149955,Employed,Urban
CUST03540,61,Male,64724,Employed,Urban
CUST03541,51,Female,43103,Unemployed,Urban
CUST03542,49,Male,47910,Unemployed,Urban
CUST03543,20,Female,42469,Employed,Urban
CUST03544,20,Male,81351,Employed,Rural
CUST03545,45,Male,81433,Employed,Rural
CUST03546,61,Female,59261,Employed,Urban
CUST03547,32,Female,63479,Self-employed,Urban
CUST03548,58,Male,35804,Employed,Urban
CUST03549,40,Female,47245,Self-employed,Urban
CUST03550,57,Female,12333,Self-employed,Urban
CUST03551,28,Male,47347,Self-employed,Rural
CUST03552,65,Male,32827,Unemployed,Urban
CUST03553,49,Female,92368,Employed,Rural
CUST03554,53,Female,94700,Employed,Urban
CUST03555,50,Male,36648,Self-employed,Urban
CUST03556,41,Female,32040,Self-employed,Urban
CUST03557,56,Female,39477,Employed,Urban
CUST03558,51,Male,66127,Self-employed,Urban
CUST03559,45,Female,41182,Employed,Urban
CUST03560,54,Male,46049,Employed,Urban
CUST03561,24,Male,74527,Employed,Urban
CUST03562,21,Female,32473,Unemployed,Urban
CUST03563,54,Female,36709,Employed,Urban
CUST03564,18,Female,83974,Employed,Urban
CUST03565,18,Male,92464,Unemployed,Urban
CUST03566,64,Male,63714,Self-employed,Urban
CUST03567,37,Male,48110,Self-employed,Urban
CUST03568,36,Male,21440,Employed,Rural
CUST03569,46,Male,81945,Employed,Rural
CUST03570,27,Male,41568,Employed,Rural
CUST03571,35,Male,59147,Self-employed,Urban
CUST03572,45,Female,66267,Self-employed,Urban
CUST03573,52,Male,141514,Self-employed,Rural
CUST03574,60,Male,25136,Self-employed,Urban
CUST03575,64,Male,31446,Employed,Urban
CUST03576,48,Male,32331,Self-employed,Urban
CUST03577,44,Male,74524,Employed,Urban
CUST03578,28,Male,33188,Employed,Urban
CUST03579,55,Female,25819,Employed,Urban
CUST03580,22,Male,8069,Self-employed,Urban
CUST03581,25,Female,32769,Self-employed,Rural
CUST03582,51,Female,38420,Employed,Urban
CUST03583,65,Female,45862,Employed,Urban
CUST03584,29,Male,55560,Employed,Rural
CUST03585,55,Female,12853,Unemployed,Urban
CUST03586,18,Male,30459,Self-employed,Rural
CUST03587,48,Male,86397,Unemployed,Urban
CUST03588,21,Female,61657,Self-employed,Urban
CUST03589,62,Female,45347,Employed,Rural
CUST03590,22,Male,5314,Employed,Urban
CUST03591,47,Male,68840,Employed,Urban
